Attr_id;Chapter_id;Chapter_name;Table_id;Table_name;Description;Goal;top_n_goal_id
1112;10;Education;10.13;No.of Medical Colleges and Students 2019-20;Boys,Students,Students from 1st year to final year,Ayush colleges Government;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
5;1;General Information;1.1;Taluks Hoblies Grama Panchayath Village Accountant Circles on 31-3-2020;Grama Panchayaths;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
6;1;General Information;1.1;Taluks Hoblies Grama Panchayath Village Accountant Circles on 31-3-2020;Circles;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
7;1;General Information;1.2;Inhabited Un-inhabited and Total Villages per Census;Un-Inhabited Inhabited,Villages;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
8;1;General Information;1.2;Inhabited Un-inhabited and Total Villages per Census;Un-Inhabited Inhabited,Villages;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
9;1;General Information;1.2;Inhabited Un-inhabited and Total Villages per Census;Total Villages;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
10;1;General Information;1.3;Urban Local Bodies;Cc,Urban Local Bodies;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
11;1;General Information;1.3;Urban Local Bodies;Cmc,Urban Local Bodies;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
12;1;General Information;1.3;Urban Local Bodies;Tmc,Urban Local Bodies;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
13;1;General Information;1.3;Urban Local Bodies;Tp,Urban Local Bodies;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
14;1;General Information;1.3;Urban Local Bodies;NACs,Urban Local Bodies;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
15;1;General Information;1.3;Urban Local Bodies;Total,Urban Local Bodies;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
16;1;General Information;1.4;Police Stations Prisons and Prisoners on 31-3-2020 in numbers Prisons and Prisoners;Police Stations;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
17;1;General Information;1.4;Police Stations Prisons and Prisoners on 31-3-2020 in numbers Prisons and Prisoners;Prisons,Prisons and Prisoners;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
18;1;General Information;1.4;Police Stations Prisons and Prisoners on 31-3-2020 in numbers Prisons and Prisoners;Male,Prisoners,Prisons and Prisoners;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
19;1;General Information;1.4;Police Stations Prisons and Prisoners on 31-3-2020 in numbers Prisons and Prisoners;Female,Prisoners,Prisons and Prisoners;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
20;1;General Information;1.5;No. of Fire Stations on 31-3-2020;Fire Brigade Stations;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
21;1;General Information;1.5;No. of Fire Stations on 31-3-2020;Working Fire Brigade Water Tankers;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
22;1;General Information;1.5;No. of Fire Stations on 31-3-2020;Emergency fire calls received;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
23;1;General Information;1.5;No. of Fire Stations on 31-3-2020;Value of the property protected during 2019-20 Rs.in Lakhs;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
24;1;General Information;1.6;Priority Non Priority and Total Ration Card Holders on 31-3-2017 Cumulative;Urban,Ration shops;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
25;1;General Information;1.6;Priority Non Priority and Total Ration Card Holders on 31-3-2017 Cumulative;Rural,Ration shops;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
26;1;General Information;1.6;Priority Non Priority and Total Ration Card Holders on 31-3-2017 Cumulative;Total,Ration shops;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
27;1;General Information;1.6;Priority Non Priority and Total Ration Card Holders on 31-3-2017 Cumulative;Urban,Anthyodaya,Ration card holders;Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels;15
